stid,station_name,lat,lon,elev,begints,iem_network
TRK,TRUCKEE-TAHOE,39.32004,-120.13956,1798,1/1/73 10:00,CA_ASOS
NXP,TWENTYNINE PALMS,34.29617,-116.16217,626,11/1/78 2:00,CA_ASOS
UKI,Ukiah,39.1258,-123.2008,184.98428,10/1/49 2:00,CA_ASOS
EDU,University,38.5315,-121.7865,21,8/26/10 16:00,CA_ASOS
BAN,Usmc Mtn Warfare Tra,38.36361,-119.52,2067,2/23/10 0:56,CA_ASOS
VCB,VACAVILLE (WAS O45),38.3775,-121.9575,34,11/1/98 2:53,CA_ASOS
VBG,VANDENBERG AFB,34.72967,-120.57683,112,8/1/51 9:00,CA_ASOS
XVW,VANDENBERG RANGE,34.7275,-120.57833,100,6/1/95 2:00,CA_ASOS
VNY,VAN NUYS AIRPORT,34.20972,-118.48917,244,5/1/48 3:00,CA_ASOS
VCV,VICTORVILLE,34.59747,-117.383,876,4/1/48 2:00,CA_ASOS
VIS,VISALIA MUNI (AWOS),36.31867,-119.39289,89,2/1/73 10:00,CA_ASOS
WVI,Watsonville,36.93936,-121.78998,49.7,8/1/98 9:21,CA_ASOS
O54,Weaverville,40.7473,-122.9223,716,11/1/10 2:15,CA_ASOS
ADF,Arkadelphia,34.09981,-93.06608,57.59382,11/25/12 7:20,AR_ASOS
M89,Arkadeplhia,34.09985,-93.06612,56,3/1/07 0:56,AR_ASOS
BVX,BATESVILLE (AWOS),35.72611,-91.64722,141,5/1/92 5:00,AR_ASOS
SUZ,Bentonville,34.5904,-92.4794,111.7633,11/8/18 15:15,AR_ASOS
VBT,BENTONVILLE (AWOS),36.34572,-94.21935,395,5/1/92 7:00,AR_ASOS
HKA,BLYTHEVILLE,35.94,-89.83,78,11/1/98 0:53,AR_ASOS
CDH,Camden,33.6228,-92.7634,39.6,4/1/84 7:50,AR_ASOS
CCA,Clinton,35.59777,-92.45162,156.7,6/1/07 0:00,AR_ASOS
CXW,Conway,35.0199,-92.5551,81.75472,3/6/17 23:35,AR_ASOS
4M9,Corning,36.40423,-90.64793,89.3,7/1/09 0:15,AR_ASOS
BYH,EAKER AFB,35.96433,-89.94394,78,11/1/55 0:00,AR_ASOS
ELD,EL DORADO/GOODWIN,33.22097,-92.81328,77,1/1/73 0:00,AR_ASOS
FYV,FAYETTEVILLE/DRAKE,36.00509,-94.17006,381,8/1/49 0:00,AR_ASOS
FLP,FLIPPIN (AWOS),36.29089,-92.59025,350,7/1/51 1:00,AR_ASOS
FSM,FORT SMITH MUNI,35.33658,-94.36744,141,1/1/48 0:00,AR_ASOS
HRO,HARRISON/BOONE CO.,36.26152,-93.15473,416,1/1/48 0:00,AR_ASOS
HOT,HOT SPRINGS,34.47803,-93.09622,165,12/31/72 18:00,AR_ASOS
DEQ,J LYNN HELMS/DE QUEEN,34.047,-94.39936,108,8/1/01 2:53,AR_ASOS
JBR,JONESBORO MUNICIPAL,35.83171,-90.64642,80,1/1/73 0:00,AR_ASOS
LIT,LITTLE ROCK/ADAMS,34.7273,-92.23573,79,7/1/48 7:00,AR_ASOS
LRF,LITTLE ROCK AFB,34.91677,-92.14654,95,1/1/56 7:00,AR_ASOS
MEZ,MENA INTERMOUNTAIN MUNI,34.54539,-94.20264,329,12/1/04 0:07,AR_ASOS
LLQ,MONTICELLO,33.64,-91.75,82,11/1/98 0:53,AR_ASOS
BPK,MOUNTAIN HOME/BAXTER COUNTY,36.37,-92.47,283,11/1/98 0:53,AR_ASOS
MWT,MOUNT IDA,34.54667,-93.57806,241,3/1/99 12:53,AR_ASOS
M19,Newport,35.63772,-91.17638,72.8,1/1/06 1:56,AR_ASOS
LZK,NORTH LITTLE ROCK,34.835,-92.25944,165,1/1/73 0:00,AR_ASOS
XNA,NORTHWEST ARKANSAS REGIONAL APT,36.282,-94.307,392,11/1/98 5:52,AR_ASOS
PBF,PINE BLUFF/GRIDER,34.175,-91.93472,63,10/1/48 0:00,AR_ASOS
ROG,ROGERS (AWOS),36.37242,-94.10697,415,6/1/92 4:00,AR_ASOS
RUE,RUSSELLVILLE MUNICIPAL AIRPORT,35.25778,-93.09472,123,2/1/99 0:39,AR_ASOS
SRC,SEARCY MUNI AIRPORT (M07),35.21,-91.74,80,6/1/99 0:53,AR_ASOS
SLG,SILOAM SPRING(AWOS),36.19186,-94.49,300,5/1/92 7:00,AR_ASOS
ASG,SPRINGDALE MUNI,36.17641,-94.11926,412,8/1/85 9:00,AR_ASOS
SGT,STUTTGART (AWOS),34.59948,-91.575,68,12/1/91 0:00,AR_ASOS
TXK,TEXARKANA RGNL/WEBB,33.45372,-93.99103,119,1/1/47 0:00,AR_ASOS
ARG,WALNUT RIDGE (AWOS),36.12467,-90.92511,83,4/1/49 1:00,AR_ASOS
AWM,WEST MEMPHIS MUNI,35.13506,-90.23445,65,5/1/77 7:06,AR_ASOS
BXK,Buckeye,33.42042,-112.68618,311.2,9/1/09 9:15,AZ_ASOS
IFP,BULL HEAD CITY,35.15739,-114.55953,167,5/1/91 9:00,AZ_ASOS
CGZ,CASA GRANDA (AWOS),32.95489,-111.76683,446,7/1/92 2:00,AZ_ASOS
CHD,CHANDLER MUNICIPAL AIRPORT,33.27,-111.81,379,2/6/00 10:47,AZ_ASOS
AZC,Colorado City,36.9599,-113.0139,1480.5558,2/28/14 11:35,AZ_ASOS
P08,Coolidge,32.93602,-111.42647,473.33243,5/9/13 8:35,AZ_ASOS
DMA,DAVIS-MONTHAN AFB,32.166,-110.883,824,1/1/48 1:00,AZ_ASOS
DVT,DEER VALLEY/PHOENIX,33.68831,-112.08256,450,7/1/87 8:00,AZ_ASOS
DUG,DOUGLAS BISBEE INTL,31.46903,-109.60367,1265,11/1/48 1:00,AZ_ASOS
FLG,FLAGSTAFF (AMOS),35.14028,-111.67222,2137,1/1/48 1:00,AZ_ASOS
FHU,FORT HUACHUCA/LIBBY,31.58833,-110.34417,1438,11/1/54 1:00,AZ_ASOS
GBN,GILA BEND (AAF),32.8875,-112.72,262,11/1/48 1:00,AZ_ASOS
GXF,Gila Bend Af Aux,32.8875,-112.7199,259.44272,2/25/13 7:55,AZ_ASOS
GEU,GLENDALE,33.52692,-112.29514,325,6/1/98 7:50,AZ_ASOS
GYR,GOODYEAR MUNICIPAL,33.42235,-112.37358,295,4/1/48 5:00,AZ_ASOS
GCN,GRAND CANYON PARK,35.94611,-112.15472,2014,2/1/73 9:00,AZ_ASOS
40G,GRAND CANYON/VALLE,35.65,-112.15,1830,8/1/96 9:45,AZ_ASOS
IGM,KINGMAN (AMOS),35.2577,-113.933,1033,1/1/73 11:00,AZ_ASOS
LGF,Laguna AAF,32.86,-114.3967,108.02568,11/6/18 8:58,AZ_ASOS
HII,Lake Havasu City,34.5711,-114.3583,226.63142,11/1/48 2:00,AZ_ASOS
LUF,LUKE AFB/PHOENIX,33.535,-112.383,332,4/1/51 6:00,AZ_ASOS
A39,Maricopa - Ak-chin,32.9908,-111.9185,391.13742,8/17/16 10:15,AZ_ASOS
FFZ,MESA/FALCON FIELD,33.46083,-111.72833,424,2/1/88 7:00,AZ_ASOS
OLS,NOGALES INTL AIRPORT,31.42083,-110.84583,1206,8/1/99 2:54,AZ_ASOS
PGA,PAGE MUNI (AMOS),36.92608,-111.44836,1304,2/1/73 14:00,AZ_ASOS
PAN,Payson,34.25684,-111.33926,1571.9,2/1/10 1:15,AZ_ASOS
P48,Peoria Pleasant Valley,33.8006,-112.2507,483.92682,,AZ_ASOS
PHX,PHOENIX/SKY HARBOR,33.43428,-112.01158,337,1/1/48 7:00,AZ_ASOS
ALK,Pioneer Airfield,31.6072,-110.4281,1453,9/1/08 2:56,AZ_ASOS
PRC,PRESCOTT/LOVE FLD,34.65,-112.42,1537,1/1/48 7:00,AZ_ASOS
SAD,SAFFORD MUNICIPAL,32.85472,-109.63528,968,1/1/73 9:00,AZ_ASOS
SDL,SCOTTSDALE MUNI,33.62289,-111.91053,460,7/1/87 8:00,AZ_ASOS
SEZ,Sedona,34.84858,-111.78844,1472,1/1/93 6:00,AZ_ASOS
SOW,SHOW LOW MUNICIPAL,34.26547,-110.00567,1954,2/1/85 9:00,AZ_ASOS
JTC,Springerville,34.1294,-109.3109,2148.3633,1/28/16 13:55,AZ_ASOS
SJN,ST. JOHNS AIR PARK,34.52,-109.38,1747,7/1/91 8:00,AZ_ASOS
TYL,Taylor,34.4577,-110.1118,1746.0222,1/3/19 23:35,AZ_ASOS
TUS,TUCSON INTL AIRPORT,32.12027,-110.93798,779,10/1/48 7:00,AZ_ASOS
AVQ,Tucson - Marana ,32.4096,-111.2184,615.81744,4/7/15 10:55,AZ_ASOS
RYN,TUCSON/RYAN FLD ,32.14222,-111.17458,737,4/1/08 7:50,AZ_ASOS
NOZ,Wellton,32.5095,-114.46729,94.97484,5/13/17 8:59,AZ_ASOS
CMR,Williams,35.30542,-112.19469,2036,6/1/09 2:15,AZ_ASOS
IWA,WILLIAMS AFB/CHANDL,33.30783,-111.65547,422,1/1/48 1:00,AZ_ASOS
RQE,WINDOW ROCK (WAS P34),35.6575,-109.06139,2054,1/1/99 1:53,AZ_ASOS
INW,WINSLOW (AUT),35.02192,-110.72253,1488,1/1/48 1:00,AZ_ASOS
YUM,YUMA INTL AIRPORT,32.65658,-114.60598,63,10/1/48 1:00,AZ_ASOS
NYL,YUMA MCAS,32.65658,-114.60597,65,1/27/77 15:00,AZ_ASOS
EET,ALABASTER,33.18,-86.78,178,7/1/98 0:53,AL_ASOS
8A0,Albertville,34.2291,-86.2558,315,4/1/06 0:18,AL_ASOS
ALX,ALEXANDER_CITY,32.91474,-85.96296,209,6/1/03 0:00,AL_ASOS
79J,ANDALUSIA/OPP ARPT,31.30875,-86.39378,94,1/1/73 0:00,AL_ASOS
ANB,ANNISTON/CALHOUN CO,33.58817,-85.85811,186,1/1/48 0:00,AL_ASOS
AUO,AUBURN-OPELIKA APT,32.61511,-85.434,236,6/1/92 13:00,AL_ASOS
AUB,AUBURN UNIV. (AM,32.6,-85.5,198,3/1/99 4:44,AL_ASOS
EKY,Bessemer,33.3126,-86.9263,213.72552,8/19/16 10:56,AL_ASOS
BHM,BIRMINGHAM MUNI,33.56546,-86.74488,192,1/1/48 6:00,AL_ASOS
OZR,CAIRNS AAF/OZARK,31.27577,-85.71335,91,11/1/54 0:00,AL_ASOS
9A4,Courtland,34.65939,-87.34883,179,10/19/10 6:09,AL_ASOS
CMD,Cullman,34.2687,-86.858,289.02383,7/9/13 7:15,AL_ASOS
3A1,CULLMAN/FOLSOM_FIELD_ARPT,34.27,-86.86,294,1/1/73 0:00,AL_ASOS
DCU,DECATUR/PRYOR FIELD,34.6525,-86.94528,177,11/1/96 0:53,AL_ASOS
DYA,Demopolis ,32.4638,-87.9541,32.245163,8/17/13 5:55,AL_ASOS
DHN,DOTHAN MUNICIPAL,31.32,-85.45,122,1/1/49 0:00,AL_ASOS
EDN,Enterprise ,31.2982,-85.9048,104.84666,8/20/14 13:15,AL_ASOS
EUF,Eufaula,31.9513,-85.1289,87,9/1/08 0:29,AL_ASOS
GZH,EVERGREEN,31.41581,-87.04408,79,4/1/97 0:53,AL_ASOS
4R4,Fairhope,30.4605,-87.87702,27.7,10/1/08 0:00,AL_ASOS
CQF,Fairhope,30.4605,-87.87703,27,6/6/11 9:35,AL_ASOS
0J4,Florala,31.04247,-86.31156,95.7,6/1/06 0:58,AL_ASOS
NBJ,Foley,30.3891,-87.6353,15.187012,5/26/12 3:54,AL_ASOS
4A9,FORT_PAYNE,34.47369,-85.72139,267,3/1/04 0:02,AL_ASOS
HEY,Fort Rucker,31.346,-85.65433,97,4/1/07 1:53,AL_ASOS
GAD,GADSDEN MUNI (AWOS),33.97265,-86.08908,173,1/1/73 10:00,AL_ASOS
PRN,Greenville,31.84569,-86.61075,137.5,3/1/07 3:08,AL_ASOS
JKA,Gulf Shores,30.29046,-87.67178,4.9,4/1/06 0:02,AL_ASOS
1M4,Haleyville,34.28035,-87.60044,284,11/1/07 0:56,AL_ASOS
HSV,HUNTSVILLE/MADISON,34.64389,-86.78611,196,9/1/58 9:00,AL_ASOS
MDQ,HUNTSVILLE/MADISON COUNTY EXEC,34.86,-86.56,230,5/1/02 0:02,AL_ASOS
LOR,LOWE AHP/FT. RUCKER,31.35583,-85.75111,74,8/1/89 0:00,AL_ASOS
JFX,Manchester,33.902,-87.3142,147,2/12/11 19:55,AL_ASOS
A08,Marion,32.5105,-87.3848,62.9503,3/23/15 22:55,AL_ASOS
MXF,MAXWELL AFB/MONTGOM,32.38294,-86.36578,51,1/1/46 0:00,AL_ASOS
MOB,MOBILE/BATES FIELD,30.68833,-88.24556,67,1/1/48 6:00,AL_ASOS
BFM,MOBILE DOWNTOWN,30.62678,-88.06808,8,1/1/48 0:00,AL_ASOS
MGM,MONTGOMERY/DANNELLY,32.30064,-86.39397,62,1/1/48 6:00,AL_ASOS
MSL,MUSCLE SHOALS RGNL,34.74385,-87.59962,168,12/1/48 0:00,AL_ASOS
PLR,Pell City,33.5588,-86.2491,144.6858,7/27/16 8:55,AL_ASOS
RAM,PHI OIL PLAT,29.05,-88.08333,10,3/21/10 8:05,AL_ASOS
1A9,Prattville,32.4387,-86.5127,63.56335,6/17/14 14:55,AL_ASOS
HUA,REDSTONE ARSENAL,34.67865,-86.68478,209,9/1/04 7:55,AL_ASOS
4A6,Scottsburo,34.6887,-86.0059,198,12/1/10 0:15,AL_ASOS
SEM,Selma,32.3439,-86.9878,44.254955,1/10/14 8:15,AL_ASOS
SXS,Shell AHP,31.36116,-85.85494,122.25867,5/20/14 20:56,AL_ASOS
SCD,Sylacauga,33.1718,-86.3055,170.50438,11/5/14 11:35,AL_ASOS
ASN,Talladega ,33.5695,-86.0512,155.31592,8/20/14 13:15,AL_ASOS
TOI,TROY MUNICIPAL,31.86042,-86.01214,121,5/1/69 6:00,AL_ASOS
TCL,TUSCALOOSA MUNI,33.2119,-87.6161,52,1/1/49 0:00,AL_ASOS
AID,ANDERSON MUNICIP,40.10861,-85.613,280,12/31/87 6:00,IN_ASOS
ANQ,Angola,41.6397,-85.08349,293.44824,5/6/13 21:15,IN_ASOS
GWB,Auburn,41.30717,-85.06436,268.2,2/29/08 18:05,IN_ASOS
HLB,Batesville,39.3445,-85.2583,296.38635,9/28/17 9:55,IN_ASOS
BMG,Bloomington,39.14603,-86.61669,257,12/31/72 18:00,IN_ASOS
BAK,COLUMBUS/BALKALA,39.26192,-85.89633,200,7/6/49 0:00,IN_ASOS
CFJ,Crawfordsville,39.9756,-86.9199,243.5067,1/27/15 10:35,IN_ASOS
DCY,Daviess City,38.7004,-87.1297,141,8/27/13 8:15,IN_ASOS
EKM,ELKHART MUNICIPA,41.72,-86,237,8/1/81 9:00,IN_ASOS
EVV,EVANSVILLE,38.0441,-87.5205,117,12/31/69 18:00,IN_ASOS
FWA,FORT WAYNE,40.97805,-85.18713,248,12/31/47 18:00,IN_ASOS
FKR,Frankfort ,40.2734,-86.5622,261.59732,8/20/14 13:15,IN_ASOS
FRH,French Lick,38.50622,-86.63694,237.24536,1/16/18 11:15,IN_ASOS
GYY,GARY REGIONAL,41.61628,-87.41278,180,8/1/81 10:00,IN_ASOS
GSH,GOSHEN,41.52722,-85.79222,252,11/30/48 23:00,IN_ASOS
4I7,Greencastle,39.63356,-86.81381,253.58478,3/14/14 16:35,IN_ASOS
GPC,Greencastle,39.6354,-86.8155,255.93918,2/28/17 10:15,IN_ASOS
GUS,GRISSOM AFB/PERU,40.64809,-86.15212,247,12/31/69 18:00,IN_ASOS
HBE,Himsel Aaf,39.3417,-86.0305,214.4696,10/20/16 15:15,IN_ASOS
HNB,HUNTINGBURG,38.25,-86.95,161,2/28/94 18:00,IN_ASOS
HHG,Huntington,40.8529,-85.4571,244.00758,2/5/14 9:35,IN_ASOS
EYE,INDIANAPOLIS,39.825,-86.29583,248,6/30/96 19:53,IN_ASOS
IND,INDIANAPOLIS,39.70841,-86.30482,241,12/31/69 18:00,IN_ASOS
TYQ,Indianapolis Exec,40.03064,-86.25144,281,4/30/08 19:05,IN_ASOS
HFY,Indianapolis - Greenwood Muni,39.6276,-86.088,249.97754,11/8/16 8:15,IN_ASOS
MQJ,Indianapolis Mount Comfort,39.8435,-85.8971,260.9939,10/17/13 21:54,IN_ASOS
JVY,Jefferson,38.3654,-85.7382,142.65685,1/3/19 23:35,IN_ASOS
C62,Kendallville,41.4739,-85.2541,304.4069,8/26/16 10:35,IN_ASOS
OXI,Knox,41.33019,-86.66481,208.8,10/31/08 19:06,IN_ASOS
OKK,KOKOMO,40.52818,-86.05899,253,10/1/02 8:15,IN_ASOS
LAF,LAFAYETTE,40.41476,-86.93333,182,12/31/72 18:00,IN_ASOS
PPO,La Porte,41.57247,-86.73453,241.0487,4/3/12 7:35,IN_ASOS
GGP,Logansport,40.7113,-86.3727,223.24077,10/29/11 19:35,IN_ASOS
IMS,Madison,38.7589,-85.4655,242.6147,3/6/15 8:32,IN_ASOS
MZZ,Marion,40.48986,-85.67973,261.8,9/1/81 7:00,IN_ASOS
MGC,Michigan City,41.7033,-86.8212,197.0816,1/10/12 18:15,IN_ASOS
MCX,Monticello,40.7088,-86.7668,204.23053,12/13/13 7:55,IN_ASOS
MIE,MUNCIE,40.24247,-85.39575,285,12/31/72 18:00,IN_ASOS
1II,Nineveh,39.34172,-86.03055,214.45966,10/14/12 16:15,IN_ASOS
C65,Plymouth,41.3651,-86.3005,244.1985,11/1/18 19:55,IN_ASOS
PLD,Portland,40.4508,-84.9901,278.68958,4/23/18 0:55,IN_ASOS
RZL,Rensselaer,40.9479,-87.18258,213,5/23/11 11:35,IN_ASOS
RID,Richmond,39.7572,-84.8428,345.13165,3/9/17 11:55,IN_ASOS
RCR,Rochester,41.06553,-86.18169,240.8,5/31/03 0:05,IN_ASOS
GEZ,SHELBYVILLE,39.58314,-85.80481,245,10/30/98 23:53,IN_ASOS
SBN,SOUTH BEND,41.70722,-86.31639,237,1/1/48 5:00,IN_ASOS
HUF,TERRE HAUTE,39.45147,-87.30758,179,12/31/72 18:00,IN_ASOS
VPZ,VALPARAISO,41.45397,-87.00708,231,11/30/97 18:53,IN_ASOS
ASW,WARSAW MUNI,41.27469,-85.84006,259,5/31/03 0:05,IN_ASOS
